factor,reason
dynamic__state__raw__weekly__cxt_decision_V240613__di_1__v1::开多__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开多__onset,event_total_support
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开多__exit,event_total_support
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开多__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开多__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开多__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开空__onset,event_total_support
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开空__exit,event_total_support
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开空__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开空__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开空__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看多__onset,event_total_support
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看多__exit,event_total_support
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看多__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看多__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看多__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看空__onset,event_total_support
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看空__exit,event_total_support
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看空__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看空__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看空__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_first_buy_V221126__di_1__v1::一买__post_1_5,state_active_support
dynamic__state__raw__weekly__cxt_first_buy_V221126__di_1__v1::一买__post_6_20,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__onset,event_year_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__exit,event_year_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__age_9_plus,minimum_absolute_effect
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中底__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中底__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中底__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中底__age_9_plus,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中顶__onset,event_year_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中顶__exit,event_year_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中顶__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中顶__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱底__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱底__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱底__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱底__age_4_8,minimum_absolute_effect
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱底__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱顶__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱顶__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱顶__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱顶__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强底__onset,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强底__exit,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强底__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强底__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强底__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强顶__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强顶__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强顶__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强顶__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强顶__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::无中枢__onset,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::无中枢__exit,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::无中枢__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::无中枢__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::无中枢__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::有中枢__onset,event_total_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::有中枢__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::有中枢__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__onset,event_year_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__exit,event_year_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__exit,event_year_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__onset,event_year_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__exit,event_year_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合0次|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合0次|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合0次__onset,event_year_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合0次__exit,event_year_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合0次__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合0次__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合0次__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合1次__onset,event_year_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合1次__exit,event_year_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合1次__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合1次__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合1次__age_9_plus,state_active_support
