split_id,training_blocks,validation_blocks,selected_candidate,training_sharpe,validation_sharpe,validation_rank,validation_candidate_count,validation_percentile,logit
148,"[1, 2, 4, 7, 8]","[0, 3, 5, 6, 9]",R1500,1.2630610515193528,1.0472599025123832,422,1182,0.6435224386113463,0.5906855995979953
149,"[1, 2, 4, 7, 9]","[0, 3, 5, 6, 8]",R1319,0.9816849605818779,1.2624662425017652,117,1182,0.9017781541066893,2.217139887037161
150,"[1, 2, 4, 8, 9]","[0, 3, 5, 6, 7]",R1301,1.4199880463278796,0.726723240372383,732,1182,0.3810330228619814,-0.48516587698541314
151,"[1, 2, 5, 6, 7]","[0, 3, 4, 8, 9]",R1500,0.7828560761658147,1.4668076202058287,398,1182,0.663844199830652,0.6804727396632176
152,"[1, 2, 5, 6, 8]","[0, 3, 4, 7, 9]",R1500,1.1610453506003615,1.064693928718863,337,1182,0.7154953429297206,0.9222254673939698
153,"[1, 2, 5, 6, 9]","[0, 3, 4, 7, 8]",R1490,0.9645228085603262,1.4316920067893715,90,1182,0.9246401354784082,2.5071297865727113
154,"[1, 2, 5, 7, 8]","[0, 3, 4, 6, 9]",R1500,1.4738689464703487,0.9106303402176877,727,1182,0.3852667231160034,-0.4672525958738456
155,"[1, 2, 5, 7, 9]","[0, 3, 4, 6, 8]",R1319,1.0831806255137526,1.1863877115463892,229,1182,0.8069432684165961,1.4302692746997614
156,"[1, 2, 5, 8, 9]","[0, 3, 4, 6, 7]",R1012,1.5039066357479112,0.6571041919468781,782,1182,0.3386960203217612,-0.669110602731704
157,"[1, 2, 6, 7, 8]","[0, 3, 4, 5, 9]",R1485,1.2133109121106886,0.8899357899228112,546,1182,0.5385266723116003,0.15441276867687811
158,"[1, 2, 6, 7, 9]","[0, 3, 4, 5, 8]",R1319,1.0576663100080739,1.3053337119498096,110,1182,0.90770533446232,2.2859334594016034
159,"[1, 2, 6, 8, 9]","[0, 3, 4, 5, 7]",R1504,1.4192988398706587,0.5922317388613696,476,1182,0.5977984758679086,0.3963004334586009
160,"[1, 2, 7, 8, 9]","[0, 3, 4, 5, 6]",R1319,1.6081084409538822,0.6870346457325607,227,1182,0.8086367485182049,1.4411763412084442
161,"[1, 3, 4, 5, 6]","[0, 2, 7, 8, 9]",R0936,0.5626573584466085,1.5524357469138694,412,1182,0.6519898391193903,0.6277973003514948
162,"[1, 3, 4, 5, 7]","[0, 2, 6, 8, 9]",R1500,0.6016004408409508,1.451809374596447,290,1182,0.7552921253175275,1.1270394444675773
